539.274310436926,-230.607658608654,705.216157360068
538.177148349541,-240.836266886923,704.753025888054
537.468678679633,-248.888953509539,703.952620710444
538.975862943706,-250.366702807631,704.449896568355
541.164410354965,-248.411502246105,705.623817254684
543.305848283972,-248.072481796884,703.449253803747
544.909798627178,-249.690845437507,699.157503042998
546.348778901742,-253.577776350006,692.561802434398
547.548263121394,-255.361381080005,693.533041947519
548.670810497115,-254.890704864004,697.976933558015
550.999368397692,-248.811823891203,705.533146846412
553.341014718154,-247.575839112962,708.52531747713
553.557851774523,-248.44177129037,714.097853981704
552.227721419618,-249.677577032296,722.249783185363
542.943377135695,-254.489901625837,741.843226548291
536.379001708556,-262.258781300669,754.820681238632
539.120101366845,-270.165645040536,744.251544990906
543.236161093476,-275.686836032428,724.278935992725
543.480648874781,-285.417208825943,690.68844879418
540.763539099825,-291.492107060754,652.622759035344
536.17611127986,-294.810625648603,615.403707228275
534.777109023888,-299.355020518883,591.95186578262
537.56684721911,-305.588236415106,589.544292626096
540.486597775288,-311.256469132085,603.072434100877
543.157138220231,-312.691875305668,624.980847280702
546.082330576185,-301.228020244534,659.771977824561
545.800844460948,-286.420956195628,696.086782259649
537.976175568758,-267.501244956502,738.141225807719
527.133820455007,-249.754335965202,777.046780646175
514.514036364005,-239.472888772161,810.20372451694
502.601289091204,-243.184131017729,833.646479613552
497.013211272963,-255.535924814183,843.477783690842
500.185489018371,-278.916579851347,826.876626952674
506.632251214697,-298.499323881077,795.287301562139
511.924900971757,-314.488079104862,761.981841249711
516.086360777406,-324.31094328389,720.722972999769
516.621268621925,-328.190994627112,675.170778399815
512.21121489754,-329.879215701689,629.321622719852
507.411411918032,-328.666112561351,588.883898175882
502.392209534426,-324.639290049081,553.018318540705
495.30790762754,-319.753792039265,520.253954832564
483.058646102032,-318.504413631412,489.876663866051
475.095896881626,-321.08457090513,470.753431092841
477.202557505301,-331.585656724104,474.663844874273
483.157606004241,-343.754765379283,495.409975899418
488.118624803392,-355.413652303426,523.901880719535
489.640519842714,-363.985181842741,566.341204575628
486.527835874171,-365.888085474193,616.320763660502
477.742728699337,-364.113828379354,667.967810928402
471.07080295947,-350.919722703484,718.661048742722
477.222362367576,-315.687338162787,760.343938994177
487.185289894061,-273.54189053023,792.507651195342
497.835231915248,-214.940952424184,817.564820956274
506.702105532199,-158.082681939347,836.421656765019
515.429404425759,-99.7394455514775,846.326725412015
521.563263540607,-45.343156441182,850.857180329612
531.171410832486,15.5127348470544,827.19744426369
540.530788665989,64.3734278776435,800.145955410952
