520.578311517139,-327.935966914543,552.287580600462
522.887709213711,-322.093773531634,559.68126448037
525.173287370969,-304.671758825307,587.293411584296
524.515349896775,-283.844887060246,620.320529267437
522.71681991742,-265.001909648197,651.707523413949
520.276715933936,-243.418787718557,682.844118731159
517.201552747149,-224.290850174846,710.423094984928
515.569242197719,-202.719160139877,734.336075987942
514.894233758175,-181.035848111901,753.815060790354
515.73980700654,-153.859518489521,769.413248632283
517.258365605232,-125.000294791617,780.851098905827
520.685772484186,-86.2044958332935,784.308279124661
519.907677987349,-35.9465566666348,785.397323299729
514.035202389879,17.5977346666921,785.859958639783
500.620121911903,74.7051877333537,787.100666911827
485.718717529523,127.311490186683,786.907333529461
456.059314023618,186.677012149346,786.905666823569
422.698671218895,240.505129719477,787.692433458855
387.759256975116,289.717683775582,786.037946767084
348.817165580093,334.674987020465,782.778457413668
314.527352464074,372.053289616372,779.600565930934
284.792641971259,403.731691693098,775.022752744747
260.998993577007,429.133633354478,771.113302195798
243.520594861606,449.231746683583,767.152941756638
228.884355889285,465.507217346866,763.741953405311
215.773404711428,479.474693877493,760.207962724249
203.981383769142,490.915795101994,757.197470179399
192.868187015314,500.927996081596,753.606476143519
178.335769612251,510.932336865276,749.083080914815
164.599755689801,519.439389492221,744.908764731852
156.443844551841,525.720031593777,741.161911785482
153.389575641473,530.144365275022,737.689829428386
150.240560513178,533.888372220017,734.306163542709
150.246808410542,536.174617776014,732.132330834167
140.516626728434,540.871374220811,728.017864667333
134.020621382747,544.340239376649,724.714291733867
128.950657106198,547.215711501319,721.517033387093
129.111485684958,548.995289201055,717.554326709675
132.456088547967,549.701171360844,713.38636136774
142.630450838373,548.719437088675,706.256089094192
153.620480670699,546.18516967094,700.194271275353
167.095504536559,541.893955736752,693.897017020283
177.030483629247,538.223684589402,688.141313616226
182.067866903398,535.167347671522,682.218250892981
175.277733522718,536.343938137217,674.796900714385
166.762406818175,537.559470509774,667.055320571508
160.11772545454,538.533156407819,659.595756457206
154.269000363632,539.363765126255,652.385505165765
145.890240290905,541.276072101004,646.123504132612
139.835712232724,542.588357680803,639.96430330609
137.841789786179,542.825906144643,630.927842644872
138.955651828944,542.062544915714,619.658874115898
141.840481463155,540.987335932571,609.978299292718
147.018625170524,539.023828746057,599.544639434175
149.247620136419,537.794902996846,590.53021154734
147.433516109135,538.203222397477,584.673469237872
140.754072887308,539.771817917981,580.906075390297
124.826518309847,542.305174334385,576.579960312238
111.603574647877,544.279779467508,572.86436824979
102.377619718302,545.847283574007,570.191294599832
96.5798357746415,547.131106859205,567.658335679866
93.2700686197132,548.442085487364,565.733968543893
170,597,575
