20.12,0,90,-90,-90,0,0.140652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.29,0,90,-90,-90,0,0.168572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.43,0,90,-90,-90,0,0.146922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.62,0,90,-90,-90,0,0.180215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.76,0,90,-90,-90,0,0.141949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.91,0,90,-90,-90,0,0.15519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.08,0,90,-90,-90,0,0.170971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.23,0,90,-90,-90,0,0.145363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.38,0,90,-90,-90,0,0.149859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.55,0,90,-90,-90,0,0.171223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.70,0,90,-90,-90,0,0.146388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.88,0,90,-90,-90,0,0.182531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.02,0,90,-90,-90,0,0.142465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.19,0,90,-90,-90,0,0.171709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.34,0,90,-90,-90,0,0.147736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.50,0,90,-90,-90,0,0.157291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.65,0,90,-90,-90,0,0.152984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.80,0,90,-90,-90,0,0.147831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.95,0,90,-90,-90,0,0.152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.11,0,90,-90,-90,0,0.156395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.29,0,90,-90,-90,0,0.17824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.43,0,90,-90,-90,0,0.149182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.60,0,90,-90,-90,0,0.161311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.75,0,90,-90,-90,0,0.149465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.89,0,90,-90,-90,0,0.145552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.06,0,90,-90,-90,0,0.166299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.22,0,90,-90,-90,0,0.157803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.38,0,90,-90,-90,0,0.163076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.54,0,90,-90,-90,0,0.158041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.70,0,90,-90,-90,0,0.159988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.86,0,90,-90,-90,0,0.165157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.03,0,90,-90,-90,0,0.164126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.19,0,90,-90,-90,0,0.165987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.35,0,90,-90,-90,0,0.161904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.53,0,90,-90,-90,0,0.171598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.70,0,90,-90,-90,0,0.171775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.87,0,90,-90,-90,0,0.175076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.06,0,90,-90,-90,0,0.183262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.22,0,90,-90,-90,0,0.168981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.41,0,90,-90,-90,0,0.187082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.59,0,90,-90,-90,0,0.182382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.78,0,90,-90,-90,0,0.184493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.97,0,90,-90,-90,0,0.19012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.16,0,90,-90,-90,0,0.187075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.34,0,90,-90,-90,0,0.188022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.53,0,90,-90,-90,0,0.189961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.72,0,90,-90,-90,0,0.187371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.90,0,90,-90,-90,0,0.178896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.09,0,90,-90,-90,0,0.19141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.29,0,90,-90,-90,0,0.195527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.48,0,90,-90,-90,0,0.196146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.68,0,90,-90,-90,0,0.199309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.88,0,90,-90,-90,0,0.201183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.08,0,90,-90,-90,0,0.200232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.28,0,90,-90,-90,0,0.194455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.47,0,90,-90,-90,0,0.18761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.66,0,90,-90,-90,0,0.189708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.83,0,90,-90,-90,0,0.177668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.01,0,90,-90,-90,0,0.177369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.19,0,90,-90,-90,0,0.183631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.38,0,90,-90,-90,0,0.184455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.57,0,90,-90,-90,0,0.188303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.77,0,90,-90,-90,0,0.199243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.97,0,90,-90,-90,0,0.201804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.16,0,90,-90,-90,0,0.195286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.36,0,90,-90,-90,0,0.196068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.56,0,90,-90,-90,0,0.199842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.76,0,90,-90,-90,0,0.201411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.96,0,90,-90,-90,0,0.197461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.16,0,90,-90,-90,0,0.197677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.36,0,90,-90,-90,0,0.200416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.56,0,90,-90,-90,0,0.203097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.76,0,90,-90,-90,0,0.198282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.96,0,90,-90,-90,0,0.198848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.16,0,90,-90,-90,0,0.203324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.36,0,90,-90,-90,0,0.200433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.56,0,90,-90,-90,0,0.202724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.77,0,90,-90,-90,0,0.211396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.99,0,90,-90,-90,0,0.215512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.20,0,90,-90,-90,0,0.207788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.41,0,90,-90,-90,0,0.217125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.63,0,90,-90,-90,0,0.216262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.86,0,90,-90,-90,0,0.226507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.07,0,90,-90,-90,0,0.211085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.29,0,90,-90,-90,0,0.226011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.54,0,90,-90,-90,0,0.245765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.77,0,90,-90,-90,0,0.229076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.00,0,90,-90,-90,0,0.228408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.22,0,90,-90,-90,0,0.220375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.45,0,90,-90,-90,0,0.227656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.67,0,90,-90,-90,0,0.229388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.91,0.23,90.2,-90.43,-89.82,0,0.232426,0.989562269,0.86048893,-1.850051199,0.774440037,0,0.989562269,0.86048893,-1.850051199,0.774440037,0,0.23,0.2,-0.43,0.18,0,0.23,0.2,-0.43,0.18,0
37.18,0.73,90.54,-90.93,-89.63,0,0.269165,1.857596641,1.263165716,-1.857596641,0.705886724,0,1.003102186,0.52012706,-0.26006353,0.037151933,0,0.5,0.34,-0.5,0.19,0,0.27,0.14,-0.07,0.01,0
37.43,1.72,91.18,-91.94,-89.28,0,0.258574,3.828691206,2.475113507,-3.906038503,1.353577699,0,1.895008779,1.160209456,-1.972356076,0.618778377,0,0.99,0.64,-1.01,0.35,0,0.49,0.3,-0.51,0.16,0
37.70,2.69,91.8,-92.91,-88.92,0,0.261855,3.704340188,2.367722595,-3.704340188,1.374806668,0,-0.076378148,-0.076378148,0.152756296,0.038189074,0,0.97,0.62,-0.97,0.36,0,-0.02,-0.02,0.04,0.01,0
37.97,3.2,92.12,-93.4,-88.75,0,0.273827,1.86248982,1.168621064,-1.789451004,0.62082994,0,-1.679892779,-1.095582247,1.752931595,-0.693868757,0,0.51,0.32,-0.49,0.17,0,-0.46,-0.3,0.48,-0.19,0
38.23,4.19,92.76,-94.4,-88.39,0,0.260884,3.794790022,2.45319759,-3.833121234,1.379923644,0,1.839898192,1.226598795,-1.954891829,0.728293034,0,0.99,0.64,-1,0.36,0,0.48,0.32,-0.51,0.19,0
38.48,5.17,93.39,-95.38,-88.04,0,0.250501,3.912160031,2.51496002,-3.912160031,1.397200011,0,-0.03992,-0.03992,0.079840001,-0.03992,0,0.98,0.63,-0.98,0.35,0,-0.01,-0.01,0.02,-0.01,0
38.73,5.64,93.71,-95.88,-87.86,0,0.251675,1.867487832,1.271481077,-1.986689182,0.715208106,0,-2.026422966,-1.231747293,1.907221615,-0.675474322,0,0.47,0.32,-0.5,0.18,0,-0.51,-0.31,0.48,-0.17,0
38.99,6.62,94.34,-96.87,-87.51,0,0.260476,3.762342788,2.418648935,-3.800734041,1.343693853,0,1.9579539,1.190128841,-1.881171394,0.6526513,0,0.98,0.63,-0.99,0.35,0,0.51,0.31,-0.49,0.17,0
39.26,7.6,94.97,-97.86,-87.16,0,0.263085,3.725031834,2.394663322,-3.763042363,1.330368512,0,-3.37601E-15,-5.40162E-14,5.40162E-14,5.40162E-14,0,0.98,0.63,-0.99,0.35,0,-8.88178E-16,-1.42109E-14,1.42109E-14,1.42109E-14,0
39.52,8.1,95.3,-98.36,-86.98,0,0.260782,1.917310244,1.265424761,-1.917310244,0.690231688,0,-1.840617834,-1.150386146,1.878964039,-0.651885483,0,0.5,0.33,-0.5,0.18,0,-0.48,-0.3,0.49,-0.17,0
39.77,9.16,95.87,-99.27,-86.62,0,0.251015,4.222855208,2.270780631,-3.625281358,1.43417724,0,2.230942374,0.95611816,-1.633368524,0.71708862,0,1.06,0.57,-0.91,0.36,0,0.56,0.24,-0.41,0.18,0
40.02,9.79,96.12,-99.71,-86.43,0,0.255083,2.469784345,0.980073153,-1.724928749,0.744855596,0,-1.685725823,-1.254493635,1.842537527,-0.666449744,0,0.63,0.25,-0.44,0.19,0,-0.43,-0.32,0.47,-0.17,0
40.28,11.04,96.57,-100.51,-86.08,0,0.253921,4.922790947,1.772204741,-3.150586206,1.378381465,0,2.44170431,0.787646551,-1.417763793,0.630117241,0,1.25,0.45,-0.8,0.35,0,0.62,0.2,-0.36,0.16,0
40.53,12.27,97.02,-101.31,-85.73,0,0.252968,4.86227507,1.778881123,-3.16245533,1.383574207,0,-0.079061383,5.61765E-14,5.61765E-14,-5.61765E-14,0,1.23,0.45,-0.8,0.35,0,-0.02,1.42109E-14,1.42109E-14,-1.42109E-14,0
40.80,12.86,97.24,-101.71,-85.56,0,0.265748,2.220148411,0.82785195,-1.505185364,0.63970378,0,-2.408296582,-0.865481584,1.505185364,-0.677333414,0,0.59,0.22,-0.4,0.17,0,-0.64,-0.23,0.4,-0.18,0
41.06,14.09,97.69,-102.52,-85.21,0,0.266203,4.620533953,1.690439251,-3.042790652,1.314786084,0,2.404180268,0.864002284,-1.540177984,0.6761757,0,1.23,0.45,-0.81,0.35,0,0.64,0.23,-0.41,0.18,0
41.32,15.3,98.14,-103.31,-84.86,0,0.25947,4.663352218,1.734304544,-3.044667977,1.348903534,0,-0.077080202,0,0.077080202,-5.47688E-14,0,1.21,0.45,-0.79,0.35,0,-0.02,0,0.02,-1.42109E-14,0
41.59,15.9,98.37,-103.71,-84.69,0,0.26772,2.241147468,0.859106529,-1.494098312,0.634991782,0,-2.278499925,-0.821754071,1.456745854,-0.67234424,0,0.6,0.23,-0.4,0.17,0,-0.61,-0.22,0.39,-0.18,0
41.87,17.19,98.85,-104.54,-84.32,0,0.277776,4.644029722,1.728011059,-2.988019123,1.332008525,0,2.484015898,0.90000576,-1.548009907,0.720004608,0,1.29,0.48,-0.83,0.37,0,0.69,0.25,-0.43,0.2,0
42.16,18.38,99.29,-105.33,-83.98,0,0.290208,4.100507222,1.516153931,-2.722185467,1.171573492,0,-0.344580439,-0.137832176,0.137832176,-0.103374132,0,1.19,0.44,-0.79,0.34,0,-0.1,-0.04,0.04,-0.03,0
42.42,19.65,99.65,-106.04,-83.61,0,0.264893,4.794388678,1.35903931,-2.680327528,1.396790402,0,0.302008736,-0.302008736,0.302008736,0.113253276,0,1.27,0.36,-0.71,0.37,0,0.08,-0.08,0.08,0.03,0
42.69,20.37,99.74,-106.34,-83.41,0,0.271682,2.650157169,0.331269646,-1.104232154,0.736154769,0,-2.024425615,-0.993808938,1.509117277,-0.625731554,0,0.72,0.09,-0.3,0.2,0,-0.55,-0.27,0.41,-0.17,0
42.97,21.77,99.93,-106.9,-83.02,0,0.278067,5.03475781,0.68328856,-2.013903124,1.402539676,0,2.445453794,0.359625558,-0.93502645,0.68328856,0,1.4,0.19,-0.56,0.39,0,0.68,0.1,-0.26,0.19,0
43.25,23.16,100.12,-107.48,-82.64,0,0.274087,5.071382444,0.69321055,-2.116116416,1.3864211,0,-0.036484766,-5.1848E-14,-0.072969532,-0.036484766,0,1.39,0.19,-0.58,0.38,0,-0.01,-1.42109E-14,-0.02,-0.01,0
43.54,23.86,100.21,-107.75,-82.46,0,0.292297,2.394824442,0.307906,-0.923717999,0.615811999,0,-2.360612665,-0.342117777,1.06056511,-0.684235555,0,0.7,0.09,-0.27,0.18,0,-0.69,-0.1,0.31,-0.2,0
43.81,25.26,100.4,-108.33,-82.06,0,0.272381,5.139859241,0.697552326,-2.129370257,1.468531212,0,2.569929621,0.367132803,-1.138111689,0.807692166,0,1.4,0.19,-0.58,0.4,0,0.7,0.1,-0.31,0.22,0
44.09,26.64,100.59,-108.9,-81.68,0,0.277964,4.964671684,0.683541754,-2.050625261,1.367083507,0,-0.071951764,-5.11248E-14,0.035975882,-0.071951764,0,1.38,0.19,-0.57,0.38,0,-0.02,-1.42109E-14,0.01,-0.02,0
44.39,28.04,100.78,-109.47,-81.29,0,0.2976,4.704301075,0.63844086,-1.915322581,1.310483871,0,0.067204301,0,4.77515E-14,0.033602151,0,1.4,0.19,-0.57,0.39,0,0.02,0,1.42109E-14,0.01,0
44.66,29.43,100.96,-110.06,-80.9,0,0.271397,5.12164836,0.663235039,-2.173937074,1.437009252,0,-0.036846391,-0.036846391,-0.073692782,0,0,1.39,0.18,-0.59,0.39,0,-0.01,-0.01,-0.02,0,0
44.95,30.85,101.15,-110.59,-80.5,0,0.28694,4.948769778,0.662159336,-1.847076044,1.394019656,0,0.104551474,0.034850491,0.209102948,0.034850491,0,1.42,0.19,-0.53,0.4,0,0.03,0.01,0.06,0.01,0
45.23,31.58,101.08,-110.76,-80.28,0,0.2887,2.528576377,-0.242466228,-0.588846554,0.762036716,0,-2.390024247,-0.900588847,1.246969172,-0.623484586,0,0.73,-0.07,-0.17,0.22,0,-0.69,-0.26,0.36,-0.18,0
45.51,33.04,100.94,-111.06,-79.84,0,0.280262,5.209411194,-0.49953258,-1.070426958,1.569959538,0,2.604705597,-0.24976629,-0.463851682,0.784979769,0,1.46,-0.14,-0.3,0.44,0,0.73,-0.07,-0.13,0.22,0
45.80,34.51,100.81,-111.38,-79.38,0,0.282766,5.198644816,-0.459744099,-1.131677783,1.626786813,0,0.035364931,0.035364931,-0.070729861,0.070729861,0,1.47,-0.13,-0.32,0.46,0,0.01,0.01,-0.02,0.02,0
46.09,35.96,100.67,-111.68,-78.95,0,0.291332,4.977139483,-0.480551398,-1.029752997,1.475979295,0,-0.0686502,-0.0343251,0.0686502,-0.1029753,0,1.45,-0.14,-0.3,0.43,0,-0.02,-0.01,0.02,-0.03,0
46.38,37.43,100.53,-112,-78.49,0,0.286606,5.128992415,-0.488475468,-1.116515356,1.604990824,0,0.06978221,0,-0.06978221,0.104673315,0,1.47,-0.14,-0.32,0.46,0,0.02,0,-0.02,0.03,0
46.69,38.15,100.46,-112.15,-78.27,0,0.312464,2.304265451,-0.224025808,-0.480055302,0.70408111,0,-2.400276512,0.224025808,0.544062676,-0.768088484,0,0.72,-0.07,-0.15,0.22,0,-0.75,0.07,0.17,-0.24,0
47.02,40.32,100.27,-112.61,-77.62,0,0.328436,6.607071088,-0.578499312,-1.400577281,1.979076593,0,4.41486317,-0.365367986,-0.943867298,1.309235285,0,2.17,-0.19,-0.46,0.65,0,1.45,-0.12,-0.31,0.43,0
47.33,41.77,100.13,-112.92,-77.17,0,0.318321,4.555150304,-0.439807616,-0.97385972,1.413667336,0,-2.261867737,0.157074148,0.471222445,-0.628296594,0,1.45,-0.14,-0.31,0.45,0,-0.72,0.05,0.15,-0.2,0
47.70,43.21,99.93,-113.14,-76.7,0,0.364676,3.948710636,-0.548432033,-0.603275236,1.288815277,0,-0.027421602,-0.16452961,0.246794415,0.054843203,0,1.44,-0.2,-0.22,0.47,0,-0.01,-0.06,0.09,0.02,0
48.04,44.62,99.46,-113.17,-76.21,0,0.336153,4.194518567,-1.398172856,-0.089245076,1.457669573,0,-0.089245076,-0.803205683,0.565218814,0.059496717,0,1.41,-0.47,-0.03,0.49,0,-0.03,-0.27,0.19,0.02,0
48.37,46.02,98.99,-113.2,-75.71,0,0.336862,4.156004536,-1.395230094,-0.08905724,1.484287334,0,-0.029685747,4.2186E-14,0,0.029685747,0,1.4,-0.47,-0.03,0.5,0,-0.01,1.42109E-14,0,0.01,0
48.71,47.46,98.49,-113.23,-75.18,0,0.337304,4.269145934,-1.482342338,-0.08894054,1.571282878,0,0.118587387,-0.08894054,0,0.08894054,0,1.44,-0.5,-0.03,0.53,0,0.04,-0.03,0,0.03,0
49.15,48.89,98.03,-113.26,-74.69,0,0.441929,3.235813898,-1.040891184,-0.067884208,1.108775392,0,-0.022628069,0.090512277,0,-0.090512277,0,1.43,-0.46,-0.03,0.49,0,-0.01,0.04,0,-0.04,0
49.57,51,97.32,-113.3,-73.94,0,0.418422,5.042755878,-1.696851504,-0.095597268,1.792448772,0,1.625153553,-0.597482924,-0.023899317,0.621382241,0,2.11,-0.71,-0.04,0.75,0,0.68,-0.25,-0.01,0.26,0
