6.3,1.37205,84.13429675,-92.28345736,-81.85083939,0,0.3,0.148266667,-0.756389233,-0.161975533,0.918364767,0,0.047444444,-0.275960889,-0.026497333,0.302458222,0
6.6,1.4208,83.8825435,-92.33443478,-81.54810872,0,0.3,0.1625,-0.8391775,-0.169924733,1.009102233,0,-0.042777767,0.190072222,0.068719889,-0.258792111,0
6.9,1.465700001,83.64789675,-92.37922741,-81.26866934,0,0.3,0.14966667,-0.782155833,-0.149308767,0.9314646,0,-0.072111133,0.352297222,0.089473444,-0.441770556,0
7.2,1.50411,83.44495675,-92.41596743,-81.02898931,0,0.3,0.12803333,-0.676466667,-0.122466733,0.798933433,0,0.0568889,-0.332000111,-0.029222222,0.361222111,0
7.5,1.54764,83.21213674,-92.45533745,-80.75679929,0,0.3,0.1451,-0.7760667,-0.1312334,0.907300067,0,-0.022111111,0.091185889,0.040806111,-0.131991889,0
7.8,1.58918,82.98752346,-92.49103492,-80.49648854,0,0.3,0.138466667,-0.748710933,-0.118991567,0.8677025,0,0.007333333,-0.067074778,0.014415778,0.052659,0
8.1,1.63138,82.75687345,-92.52543497,-80.23143848,0,0.3,0.140666667,-0.768833367,-0.114666833,0.8835002,0,0.036444444,-0.229777778,-0.005222,0.234999778,0
8.4,1.67686,82.50554344,-92.560305,-79.94523844,0,0.3,0.1516,-0.8377667,-0.116233433,0.954000133,0,-0.127888889,0.688777778,0.112222111,-0.800999889,0
8.7,1.71083,82.31620343,-92.58507504,-79.73112839,0,0.3,0.113233333,-0.631133367,-0.0825668,0.713700167,0,0.132222222,-0.773369778,-0.068306,0.841675889,0
9,1.7567,82.05726014,-92.61599262,-79.44126751,0,0.3,0.1529,-0.8631443,-0.1030586,0.966202933,0,-0.022,0.091479333,0.042224444,-0.133704111,0
9.3,1.80059,81.80654999,-92.64311,-79.16344,0,0.3,0.1463,-0.8357005,-0.090391267,0.9260917,0,-0.021666667,0.094595,0.036691444,-0.131286111,0
9.6,1.84253,81.56435339,-92.66692515,-78.89742824,0,0.3,0.1398,-0.807322,-0.079383833,0.886705867,0,-0.030888889,0.151962222,0.038501111,-0.190463444,0
9.9,1.88169,81.33583339,-92.6872752,-78.64855819,0,0.3,0.130533333,-0.761733333,-0.0678335,0.829566833,0,0.026222233,-0.178741111,0.008529222,0.170211889,0
10.2,1.923210001,81.09122669,-92.70685762,-78.38436907,0,0.3,0.138400003,-0.815355667,-0.065274733,0.8806304,0,-0.049111133,0.266481889,0.041386444,-0.307868333,0
10.5,1.96031,80.87060336,-92.72271526,-78.1478881,0,0.3,0.123666663,-0.7354111,-0.0528588,0.7882699,0,0.137000022,-0.855296444,-0.024915778,0.880212222,0
10.8,2.009740001,80.57300335,-92.74081532,-77.83218803,0,0.3,0.16476667,-0.992000033,-0.060333533,1.052333567,0,-0.104888911,0.602370333,0.063307778,-0.665678111,0
11.1,2.04973,80.32961667,-92.75321768,-77.57639899,0,0.3,0.133299997,-0.811288933,-0.0413412,0.852630133,0,-0.030222211,0.155629778,0.033359333,-0.188989111,0
11.4,2.087,80.10023667,-92.7626177,-77.33761897,0,0.3,0.124233333,-0.7646,-0.0313334,0.7959334,0,0.080333333,-0.523222444,0.004333444,0.518889,0
11.7,2.1315,79.82376665,-92.77162771,-77.05213894,0,0.3,0.148333333,-0.921566733,-0.030033367,0.9516001,0,-0.048333333,0.270666778,0.035333222,-0.306,0
12,2.17165,79.57165664,-92.77745773,-76.79419891,0,0.3,0.133833333,-0.8403667,-0.0194334,0.8598001,0,0.051777778,-0.358111,0.021,0.337111,0
12.3,2.21646,79.28731664,-92.78139775,-76.50591889,0,0.3,0.149366667,-0.9478,-0.0131334,0.9609334,0,-0.056888889,0.331444333,0.030444444,-0.361888778,0
12.6,2.25615,79.03280663,-92.78259777,-76.25020886,0,0.3,0.1323,-0.8483667,-0.004000067,0.852366767,0,-0.002222222,-0.012075,0.023604556,-0.011529556,0
12.9,2.29564,78.77720987,-92.78167338,-75.99553649,0,0.3,0.131633333,-0.8519892,0.0030813,0.8489079,0,0.050777778,-0.363036222,0.031950556,0.331085778,0
13.2,2.3397,78.48893985,-92.77787344,-75.7110664,0,0.3,0.146866667,-0.960900067,0.012666467,0.948233633,0,-0.109111111,0.687297444,0.014285333,-0.701583,0
13.5,2.37394,78.2625266,-92.77278782,-75.48973878,0,0.3,0.114133333,-0.754710833,0.016952067,0.737758733,0,0.094888889,-0.656259444,0.040357778,0.615901778,0
13.8,2.41672,77.97705,-92.76407,-75.21298,0,0.3,0.1426,-0.951588667,0.0290594,0.922529267,0,-0.125222233,0.812997556,-0.005706111,-0.807291444,0
14.1,2.448229999,77.76474318,-92.75586573,-75.00887745,0,0.3,0.10503333,-0.7076894,0.027347567,0.680341833,0,0.085666689,-0.599886333,0.044261889,0.555624444,0
14.4,2.48745,77.49844659,-92.74367789,-74.7547687,0,0.3,0.130733337,-0.8876553,0.040626133,0.847029167,0,0.040666656,-0.309704667,0.042912667,0.266792111,0
14.7,2.53033,77.20427658,-92.72762791,-74.47664866,0,0.3,0.142933333,-0.9805667,0.053499933,0.9270668,0,-0.054333333,0.345368111,0.004824,-0.350192333,0
15,2.56832,76.9411897,-92.71114377,-74.23004593,0,0.3,0.126633333,-0.876956267,0.054947133,0.8220091,0,0.014777778,-0.131663333,0.034708222,0.096955111,0
15.3,2.60764,76.66625312,-92.69153589,-73.97471724,0,0.3,0.131066667,-0.916455267,0.0653596,0.851095633,0,-0.002777778,-0.012927111,0.028800889,-0.015873667,0
15.6,2.64671,76.3901531,-92.66933593,-73.72081718,0,0.3,0.130233333,-0.9203334,0.073999867,0.846333533,0,-0.010888889,0.049149556,0.020199778,-0.069349333,0
15.9,2.6848,76.11847654,-92.64531799,-73.47315856,0,0.3,0.126966667,-0.905588533,0.0800598,0.825528733,0,0.023,-0.192632444,0.042378222,0.150254222,0
16.2,2.72496,75.82946306,-92.61748601,-73.21197706,0,0.3,0.133866667,-0.963378267,0.092773267,0.870605,0,-0.069444444,0.475483,-0.024911333,-0.450571556,0
16.5,2.75887,75.58324305,-92.59189605,-72.991347,0,0.3,0.113033333,-0.820733367,0.085299867,0.735433533,0,0.064666667,-0.497111222,0.076000111,0.421111,0
16.8,2.7986,75.29228303,-92.55946608,-72.73281695,0,0.3,0.132433333,-0.969866733,0.1080999,0.861766833,0,-0.035555556,0.234111111,-0.003444556,-0.230666556,0
17.1,2.83513,75.02239301,-92.52734612,-72.49504689,0,0.3,0.121766667,-0.8996334,0.107066533,0.792566867,0,-0.051666656,0.358333556,-0.022,-0.336333444,0
17.4,2.867010001,74.78475301,-92.49720616,-72.28754684,0,0.3,0.10626667,-0.792133333,0.100466533,0.691666833,0,0.096333311,-0.747628,0.120312222,0.627315556,0
17.7,2.90756,74.47982649,-92.4562381,-72.02358839,0,0.3,0.135166663,-1.016421733,0.1365602,0.8798615,0,-0.092222211,0.668811111,-0.068846444,-0.599964444,0
18,2.93981,74.23509297,-92.42146622,-71.81362674,0,0.3,0.1075,-0.8157784,0.115906267,0.699872167,0,0.047,-0.379183333,0.074311778,0.304871333,0
18.3,2.97629,73.95623295,-92.38000628,-71.57622667,0,0.3,0.1216,-0.9295334,0.1381998,0.791333567,0,-0.002222233,-0.009111111,0.023778222,-0.014667,0
18.6,3.012569999,73.67655293,-92.3364063,-71.34014663,0,0.3,0.12093333,-0.932266733,0.145333267,0.786933467,0,-0.010111089,0.053483889,0.013312778,-0.066796556,0
18.9,3.04794,73.40168646,-92.29160817,-71.11007828,0,0.3,0.117900003,-0.916221567,0.1493271,0.7668945,0,0.029444433,-0.259594889,0.068464889,0.191129778,0
19.2,3.08596,73.10345645,-92.2406482,-70.86280825,0,0.3,0.126733333,-0.994100033,0.169866567,0.824233433,0,-0.034333333,0.240150667,-0.015464111,-0.224686444,0
19.5,3.12089,72.82684,-92.19108,-70.63576,0,0.3,0.116433333,-0.922054833,0.165227333,0.7568275,0,0.013666667,-0.133634667,0.045706333,0.087928333,0
19.8,3.15705,72.53819643,-92.13739823,-70.4007982,0,0.3,0.120533333,-0.962145233,0.178939233,0.783206,0,-0.009888889,0.054515556,0.012130111,-0.066645667,0
20.1,3.19232,72.25445926,-92.08262475,-70.17183451,0,0.3,0.117566667,-0.945790567,0.182578267,0.7632123,0,0.028888889,-0.261436333,0.075608111,0.185828222,0
20.4,3.23019,71.94719282,-92.02104654,-69.92614628,0,0.3,0.126233333,-1.024221467,0.2052607,0.818960767,0,-0.041111111,0.308333556,-0.039888444,-0.268445111,0
20.7,3.26436,71.6676764,-91.96305829,-69.70461811,0,0.3,0.1139,-0.9317214,0.193294167,0.738427233,0,-0.001888889,-0.007262111,0.021908222,-0.014646111,0
21,3.29836,71.38750639,-91.9030983,-69.48440809,0,0.3,0.113333333,-0.933900033,0.199866633,0.7340334,0,-0.010111111,0.055484778,0.011092222,-0.066577,0
21.3,3.33145,71.11233001,-91.84214001,-69.27019,0,0.3,0.1103,-0.9172546,0.2031943,0.7140603,0,0.051333333,-0.454414,0.125926444,0.328487556,0
21.6,3.36916,70.79625637,-91.76984834,-69.02640803,0,0.3,0.1257,-1.0535788,0.240972233,0.812606567,0,-0.047888878,0.375484778,-0.062796667,-0.312688222,0
21.9,3.402560001,70.51397636,-91.70320837,-68.810768,0,0.3,0.111333337,-0.940933367,0.222133233,0.7188001,0,-0.002000022,-0.006555556,0.021667,-0.015111222,0
22.2,3.43578,70.23110635,-91.63461837,-68.59648798,0,0.3,0.11073333,-0.942900033,0.228633333,0.714266733,0,-0.031666656,0.251070556,-0.043871333,-0.207199222,0
22.5,3.46615,69.97083269,-91.56997679,-68.40085589,0,0.3,0.101233333,-0.867578867,0.215471933,0.652106967,0,0.020666667,-0.198515111,0.067870778,0.130644111,0
22.8,3.49838,69.69269267,-91.49922684,-68.19346583,0,0.3,0.107433333,-0.9271334,0.235833167,0.6913002,0,0.042111111,-0.394555667,0.127333444,0.267222222,0
23.1,3.5344,69.37904264,-91.41701688,-67.96202577,0,0.3,0.120066667,-1.0455001,0.2740332,0.771466867,0,-0.009777778,0.057000111,0.010333444,-0.067333333,0
23.4,3.56954,69.07052262,-91.33387691,-67.73664571,0,0.3,0.117133333,-1.028400067,0.277133233,0.751266867,0,-0.031444444,0.252444556,-0.046444556,-0.206000111,0
23.7,3.60185,68.78472261,-91.25491695,-67.52980566,0,0.3,0.1077,-0.9526667,0.263199867,0.689466833,0,0.012555556,-0.135444556,0.058222222,0.077222333,0
24,3.63529,68.48673259,-91.17071699,-67.3160156,0,0.3,0.111466667,-0.993300067,0.280666533,0.712633533,0,-0.052555556,0.449819111,-0.110460889,-0.339358222,0
24.3,3.664,68.22922629,-91.09645851,-67.13276778,0,0.3,0.0957,-0.858354333,0.247528267,0.610826067,0,0.027444444,-0.264819,0.094016667,0.170802333,0
24.6,3.69518,67.94788628,-91.01373853,-66.93414775,0,0.3,0.103933333,-0.937800033,0.275733267,0.662066767,0,-0.031,0.254847222,-0.053539222,-0.201308,0
24.9,3.72357,67.68948252,-90.93583708,-66.75364544,0,0.3,0.094633333,-0.861345867,0.2596715,0.601674367,0,0.034111122,-0.330805556,0.117634,0.213171556,0
25.2,3.755030001,67.40130626,-90.84734857,-66.55395769,0,0.3,0.10486667,-0.960587533,0.2949617,0.665625833,0,0.005444422,-0.070194556,0.041143222,0.029051222,0
25.5,3.78698,67.10681249,-90.75515717,-66.35165533,0,0.3,0.106499997,-0.9816459,0.307304667,0.6743412,0,0.026111122,-0.267360889,0.107079667,0.160281556,0
25.8,3.82128,66.78825624,-90.6533286,-66.13492763,0,0.3,0.114333333,-1.061854167,0.339428567,0.722425667,0,-0.037222222,0.323069222,-0.083539778,-0.239529778,0
26.1,3.85223,66.49877622,-90.55901861,-65.93975761,0,0.3,0.103166667,-0.9649334,0.314366633,0.650566733,0,0.0258889,-0.267777556,0.110110778,0.157666778,0
26.4,3.885510001,66.18519622,-90.45479865,-65.73039758,0,0.3,0.110933337,-1.045266667,0.347399867,0.697866767,0,-0.030000022,0.257777667,-0.061333,-0.196444444,0
26.7,3.91609,65.89481621,-90.35609866,-65.53871755,0,0.3,0.10193333,-0.967933367,0.328999967,0.638933433,0,-0.001888878,-0.003931111,0.020014667,-0.016083556,0
27,3.9465,65.6040824,-90.25559735,-65.34848504,0,0.3,0.101366667,-0.9691127,0.335004367,0.634108367,0,-0.001666667,-0.003804556,0.020192889,-0.016388556,0
27.3,3.97676,65.31300618,-90.15327868,-65.1597275,0,0.3,0.100866667,-0.970254067,0.341062233,0.6291918,0,0.011777778,-0.135862333,0.067584333,0.068278111,0
27.6,4.00808,65.00970235,-90.04487742,-64.96482493,0,0.3,0.1044,-1.011012767,0.361337533,0.649675233,0,0.018333333,-0.202624333,0.095541111,0.107083222,0
27.9,4.04105,64.68816233,-89.92787746,-64.76028487,0,0.3,0.1099,-1.071800067,0.389999867,0.6818002,0,-0.076222222,0.724598333,-0.245791667,-0.478806667,0
28.2,4.06716,64.43183616,-89.83299875,-64.59883741,0,0.3,0.087033333,-0.854420567,0.316262367,0.5381582,0,0.005111111,-0.069264889,0.043014111,0.026250778,0
28.5,4.09373,64.16927615,-89.73424877,-64.43502738,0,0.3,0.088566667,-0.875200033,0.3291666,0.546033433,0,0.032,-0.334111111,0.141889,0.192222111,0
28.8,4.12318,63.87664614,-89.62272878,-64.25391736,0,0.3,0.098166667,-0.975433367,0.3717333,0.603700067,0,-0.021555556,0.196444444,-0.058889,-0.137555444,0
29.1,4.15069,63.60169613,-89.5165088,-64.08518733,0,0.3,0.0917,-0.916500033,0.3540666,0.562433433,0,0.011555544,-0.135709667,0.071679889,0.064029778,0
29.4,4.179239999,63.31453225,-89.40383763,-63.91069462,0,0.3,0.095166663,-0.957212933,0.375570567,0.581642367,0,-0.021666633,0.196641667,-0.057248667,-0.139393,0
29.7,4.205840001,63.04506612,-89.29631884,-63.74874728,0,0.3,0.088666673,-0.898220433,0.358395967,0.539824467,0,0.063888856,-0.668043111,0.286013222,0.382029889,0
30,4.23819,62.71547611,-89.16305886,-63.55241725,0,0.3,0.10783333,-1.098633367,0.444199933,0.654433433,0,-0.105777767,1.063734444,-0.417320667,-0.646413778,0
30.3,4.26102,62.4816222,-89.06735774,-63.41426446,0,0.3,0.0761,-0.779513033,0.319003733,0.4605093,0,0.16,-1.669246778,0.712419222,0.956827444,0
30.6,4.29825,62.09753608,-88.90753889,-63.1899972,0,0.3,0.1241,-1.280287067,0.5327295,0.747557533,0,-0.105111111,1.064845778,-0.424765222,-0.640080333,0
30.9,4.32602,61.80928608,-88.78594891,-63.02333717,0,0.3,0.092566667,-0.960833333,0.405299933,0.555533433,0,-0.015,0.064289556,-0.004321444,-0.059968222,0
31.2,4.35244,61.52682214,-88.66474786,-62.86207428,0,0.3,0.088066667,-0.941546467,0.4040035,0.537542967,0,0.0241111,-0.135067667,0.074765778,0.060301889,0
31.5,4.381029999,61.23220211,-88.53681789,-62.69538422,0,0.3,0.095299997,-0.982066767,0.426433233,0.555633533,0,0.0107778,-0.202222,0.107221889,0.095,0
31.8,4.41059,60.9193821,-88.39923795,-62.52014416,0,0.3,0.098533337,-1.042733367,0.4585998,0.584133533,0,-0.039333344,0.399710667,-0.159788667,-0.239921778,0
32.1,4.43661,60.64253605,-88.27603899,-62.36649706,0,0.3,0.086733333,-0.922820167,0.4106632,0.512157,0,0.017222222,-0.201933,0.109011444,0.092921444,0
32.4,4.46418,60.34751603,-88.143029,-62.20448703,0,0.3,0.0919,-0.983400067,0.443366633,0.540033433,0,0.016555556,-0.202333111,0.114110889,0.088222222,0
32.7,4.49324,60.03428603,-87.99974903,-62.034537,0,0.3,0.096866667,-1.0441,0.4775999,0.5665001,0,-0.008,0.065777556,-0.010333111,-0.055444444,0
33,4.52158,59.72697601,-87.85739904,-61.86957697,0,0.3,0.094466667,-1.024366733,0.474499967,0.549866767,0,-0.076555556,0.818889111,-0.367889,-0.451000111,0
33.3,4.54303,59.49336601,-87.74815906,-61.74520695,0,0.3,0.0715,-0.7787,0.364133267,0.414566733,0,-0.040111111,0.425777778,-0.188555556,-0.237222222,0
33.6,4.56087,59.29807601,-87.65588908,-61.64218693,0,0.3,0.059466667,-0.650966667,0.3075666,0.343400067,0,-0.106777778,1.169177667,-0.552545,-0.616632667,0
33.9,4.5691,59.208012,-87.61334815,-61.59466385,0,0.3,0.027433333,-0.300213367,0.1418031,0.158410267,0,-0.076111111,0.832377889,-0.393121556,-0.439256444,0
34.2,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0.0046,-0.0505,0.023866633,0.026633333,0,-0.015333333,0.168333333,-0.079555444,-0.088777778,0
34.5,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
34.8,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
35.1,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
35.4,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
35.7,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
36,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
36.3,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
36.6,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
36.9,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,0,0,0,0,0
37.2,4.57048,59.192862,-87.60618816,-61.58667385,0,0.3,0,0,0,0,0,-0.569444444,1.012486111,-1.251344333,0.238858333,0
37.5,4.51923,59.28398575,-87.71880915,-61.5651766,0,0.3,-0.170833333,0.303745833,-0.3754033,0.0716575,0,-1.311666678,2.094907,-2.485752,0.390844778,0
37.8,4.349929999,59.56365113,-88.05514782,-61.50850332,0,0.3,-0.564333337,0.932217933,-1.1211289,0.188910933,0,-0.4892222,0.687980667,-0.760254778,0.072274222,0
38.1,4.1366,59.90523477,-88.45990942,-61.44532536,0,0.3,-0.711099997,1.138612133,-1.349205333,0.2105932,0,-0.247000011,0.397370222,-0.451165111,0.053795,0
38.4,3.90104,60.28258173,-88.90527588,-61.37730585,0,0.3,-0.7852,1.2578232,-1.484554867,0.2267317,0,0.246999989,-0.393693778,0.482987889,-0.089294111,0
38.7,3.687709999,60.62449625,-89.30717343,-61.31732281,0,0.3,-0.711100003,1.139715067,-1.3396585,0.199943467,0,-0.246999978,0.398053111,-0.448219556,0.050166222,0
39,3.45215,61.00223555,-89.74941074,-61.25282481,0,0.3,-0.785199997,1.259131,-1.474124367,0.214993333,0,0.246999989,-0.393791222,0.479476556,-0.085685222,0
39.3,3.23882,61.34453364,-90.14849516,-61.19603848,0,0.3,-0.7111,1.140993633,-1.3302814,0.189287767,0,-0.000111111,0.002198667,0.014602667,-0.016801444,0
39.6,3.02548,61.68702961,-90.54626534,-61.14076428,0,0.3,-0.711133333,1.141653233,-1.3259006,0.184247333,0,0.296444444,-0.473627333,0.564314889,-0.090687444,0
39.9,2.83882,61.98689912,-90.89324718,-61.09365195,0,0.3,-0.6222,0.999565033,-1.156606133,0.1570411,0,-0.296444444,0.478208778,-0.537001889,0.058793222,0
40.2,2.62548,62.32980742,-91.28855919,-61.04124823,0,0.3,-0.711133333,1.143027667,-1.3177067,0.174679067,0,-0.296222222,0.478564222,-0.528987,0.050422667,0
40.5,2.38548,62.7157865,-91.73148003,-60.98430647,0,0.3,-0.8,1.286596933,-1.4764028,0.189805867,0,0.296333333,-0.868699333,1.784310111,-0.915610778,0
40.8,2.17215,63.02358264,-92.01381296,-61.00976968,0,0.3,-0.7111,1.025987133,-0.941109767,-0.084877367,0,-0.049444444,-0.659820444,2.206695111,-1.546874667,0
41.1,1.95437,63.27199494,-92.09754333,-61.17445161,0,0.3,-0.725933333,0.828041,-0.279101233,-0.548939767,0,0.197555556,-0.508484222,0.951530556,-0.443046222,0
41.4,1.75437,63.47464366,-92.09563595,-61.3790077,0,0.3,-0.666666667,0.675495733,0.006357933,-0.681853633,0,-0.345666667,0.350061111,0.003558,-0.353619444,0
41.7,1.52326,63.70879788,-92.09340835,-61.61538954,0,0.3,-0.770366667,0.780514067,0.007425333,-0.787939467,0,0.049444444,-0.050380556,8.46667E-05,0.050296222,0
42,1.2966,63.93841785,-92.09117313,-61.84724472,0,0.3,-0.755533333,0.7653999,0.007450733,-0.7728506,0,-0.000111111,-0.000192222,0.000272111,-8E-05,0
42.3,1.06993,64.16802052,-92.08891342,-62.0791071,0,0.3,-0.755566667,0.765342233,0.007532367,-0.7728746,0,0.049444444,-0.050337556,-0.000136667,0.050474222,0
42.6,0.84771,64.39309281,-92.08666601,-62.3064268,0,0.3,-0.740733333,0.750240967,0.007491367,-0.757732333,0,-0.000111111,-0.000251444,0.000352444,-0.000101,0
42.9,0.62548,64.61814247,-92.08438688,-62.53375559,0,0.3,-0.740766667,0.750165533,0.0075971,-0.757762633,0,0.296444444,-0.300202444,-0.002747111,0.302949556,0
43.2,0.42993,64.81617391,-92.08235499,-62.73381892,0,0.3,-0.651833333,0.6601048,0.006772967,-0.666877767,0,-0.247,0.249735333,0.002790222,-0.252525667,0
43.5,0.21215,65.03668153,-92.08007198,-62.95660956,0,0.3,-0.725933333,0.7350254,0.007610033,-0.742635467,0,0.719,-0.200203444,-0.001686,0.201889667,0
43.8,0.05908,65.23917084,-92.07794071,-63.16123013,0,0.3,-0.510233333,0.674964367,0.007104233,-0.682068567,0,1.044777778,0.249764556,0.003059667,-0.252824333,0
44.1,4.00E-05,65.46413896,-92.07553407,-63.38860489,0,0.3,-0.1968,0.749893733,0.008022133,-0.757915867,0,0.655555556,-0.300246111,-0.003003333,0.303249556,0
44.4,0,65.66208493,-92.07339773,-63.58868719,0,0.3,-0.000133333,0.6598199,0.007121133,-0.666941,0,0.000444444,0.149820889,0.001918667,-0.151739778,0
44.7,0,65.87351478,-92.07108871,-63.80242607,0,0.3,0,0.704766167,0.007696733,-0.712462933,0,0,0.199703,0.002533444,-0.202236333,0
45,0,66.1029179,-92.06855168,-64.03436622,0,0.3,0,0.764677067,0.008456767,-0.773133833,0,0,-0.200172444,-0.001889556,0.202062,0
45.3,0,66.3143055,-92.06618471,-64.24812079,0,0.3,0,0.704625333,0.0078899,-0.712515233,0,0,0.04969,0.000877222,-0.050567333,0
45.6,0,66.5301652,-92.06373879,-64.46642642,0,0.3,0,0.719532333,0.008153067,-0.727685433,0,0,0.149721444,0.002051444,-0.151772667,0
45.9,0,66.75949983,-92.06110824,-64.69839159,0,0.3,0,0.764448767,0.0087685,-0.773217233,0,0,-0.200156778,-0.002066667,0.202223333,0
46.2,0,66.97082035,-92.05866369,-64.91215666,0,0.3,0,0.704401733,0.0081485,-0.712550233,0,0,-0.000184222,0.000401778,-0.000217556,0
46.5,0,67.18212429,-92.05618298,-65.12594131,0,0.3,0,0.704346467,0.008269033,-0.7126155,0,0,0.199510889,0.002786778,-0.202297556,0
46.8,0,67.41138421,-92.05345146,-65.35793274,0,0.3,0,0.764199733,0.009105067,-0.773304767,0,0,-0.199985778,-0.002147444,0.202133,0
47.1,0,67.62264541,-92.05091321,-65.5717322,0,0.3,0,0.704204,0.008460833,-0.712664867,0,0,-0.000227889,0.000306111,-7.8E-05,0
47.4,0,67.8338861,-92.04834741,-65.78553868,0,0.3,0,0.704135633,0.008552667,-0.712688267,0,0,0.149526778,0.002154667,-0.151681667,0
47.7,0,68.0585842,-92.04558769,-66.01299651,0,0.3,0,0.748993667,0.009199067,-0.758192767,0,0,0.099604444,0.001593222,-0.101197556,0
48,0,68.2922467,-92.04268458,-66.24956212,0,0.3,0,0.778875,0.009677033,-0.788552033,0,0,-0.050150778,-0.000257333,0.050408,0
48.3,0,68.52139563,-92.03980463,-66.48159101,0,0.3,0,0.763829767,0.009599833,-0.773429633,0,0,0.099529889,0.001541111,-0.101070778,0
