615.216,78.728,682.288
614.412,81.26,682.2955
614.906,79.766,682.351
614.76,80.246,682.4095
614.944,79.596,682.495
614.87,79.824,682.54
615.164,78.792,682.5355
614.766,80.026,682.4905
615.196,78.626,682.5505
614.97,79.434,682.5685
614.978,79.514,682.5505
615.154,79.04,682.5955
614.87,79.93,682.642
614.796,80.228,682.666
614.906,79.92,682.7365
615.25,78.792,682.753
615.18,79.126,682.744
614.812,80.254,682.696
614.876,80.11,682.6555
614.744,80.458,682.636
614.946,79.314,682.723
615.302,78.064,682.6855
614.932,79.17,682.6615
615.016,78.876,682.6405
615.032,78.744,682.606
615.064,78.616,682.567
614.692,79.74,682.5595
615.208,78.174,682.5985
615.032,78.818,682.6015
