345.402136151189,410.724318092529,720.513300345458
316.216621418411,444.650963218858,723.557832249543
288.959983774405,476.105068200647,725.802669290169
263.632223219171,505.086633037896,727.247811467338
240.233339752708,531.595657730605,727.893258781048
218.763333375018,555.632142278774,727.739011231301
199.222204086099,577.196086682402,726.785068818095
181.609951885952,596.287490941491,725.031431541431
165.926576774577,612.906355056039,722.47809940131
152.172078751973,627.052679026048,719.12507239773
140.346457818142,638.726462851516,714.972350530693
130.449713973082,647.927706532443,710.019933800197
122.481847216794,654.656410068831,704.267822206243
116.442857549278,658.912573460679,697.716015748831
112.332744970534,660.696196707986,690.364514427962
40.9068718974349,436.403192763863,399.363122296094
37.3047995723738,424.002424028943,385.229674441256
33.8133197723755,411.15608962462,370.774479214921
30.4324324974401,397.864189550895,355.997536617089
27.1621377475676,384.126723807767,340.898846647761
24.002435522758,369.943692395237,325.478409306936
20.9533258230113,355.315095313304,309.736224594613
18.0148086483276,340.240932561969,293.672292510795
15.1868839987067,324.721204141231,277.286613055479
12.4695518741487,308.75591005109,260.579186228667
9.86281227465356,292.345050291548,243.550012030357
7.36666520022135,275.488624862602,226.199090460551
4.98111065085204,258.186633764254,208.526421519248
2.70614862654563,240.439076996504,190.532005206449
0.54177912730211,222.245954559351,172.215841522152
