Predicted X,Predicted Y,Predicted Z
-1.2534110225113295,25.070314785928637,-5.0721290364622185
-1.317988898990194,25.13790858431421,-5.232108237708697
-1.3722651105878185,25.200386535463885,-5.385533306597612
-1.4162662887258222,25.257676256612392,-5.532291564554054
-1.4500246269807064,25.30970480922698,-5.6722754863589095
-1.4735778023979123,25.35639881112089,-5.805382673651426
-1.4869688968057915,25.397684548567206,-5.931515828432335
-1.4902463181290528,25.433488088412524,-6.050582726566436
-1.4834637217028757,25.46373539019053,-6.1624961912853315
-1.466679931586782,25.488352418235884,-6.267174066690391
-1.439958861878182,25.507265253797932,-6.364539191255236
-1.4033694380263455,25.520400207154132,-6.454519371328676
-1.3569855181465726,25.52768392972417,-6.5370473546375685
-1.3008858143334834,25.529043526183308,-6.612060803789536
-1.2351538139752023,25.52440666657619,-6.679502269775629
-1.1598777010670602,25.513701698430644,-6.739319165473237
-1.0751502775255375,25.49685775887142,-6.791463739148515
-0.9810688845020223,25.47380488673364,-6.835893047959917
-0.8777353236965126,25.444474134676703,-6.872568931460211
-0.765255778671829,25.408797681297976,-6.901457985099416
-0.6437407361670893,25.366708943246373,-6.922531533728108
-0.5133049074116371,25.318142687336284,-6.935765605099267
-0.3740671494388579,25.263035142661117,-6.941140903371949
-0.22615038640033447,25.201324112706878,-6.9386427826136305
-0.06968153087920825,25.132949087466265,-6.928261220302748
0.09520859479589205,25.057851355551882,-6.90999079083203
0.26838533723663716,24.975974116310276,-6.883830639010984
0.449710290681665,24.887262591935773,-6.849784453568407
0.6390413756823676,24.79166413958361,-6.807860440655748
0.8362329177889904,24.689128363484222,-6.758071297349378
1.041135726237414,24.579607227056663,-6.700434185153359
1.253597172634798,24.46305516502232,-6.634970703502962
1.4734612696455116,24.33942919551881,-6.561706863266426
1.7005687496780837,24.208689032213208,-6.48067306024824
1.9347571435708488,24.0707971964164,-6.391904048691874
2.1758608592778472,23.92571912919643,-6.295438914782796
2.4237112605555495,23.773423303492017,-6.191321050150652
2.678136745649155,23.61388133622662,-6.07959812537236
2.938962825977498,23.44706810042205,-5.960322063475264
3.2060122048211923,23.272961837312003,-5.83354901343937
3.4791048560070834,23.09154426845594,-5.699339323700077
3.758058102594859,22.902800707852826,-5.557757515651094
4.042686695563972,22.706720174054418,-5.40887225714825
4.332802892499089,22.50329550227965,-5.252756336009856
4.628216536275929,22.292523456527782,-5.089486633522188
4.928735133748702,22.07440484169242,-4.919144097940109
5.234163934434534,21.848944615674974,-4.74181371799104
5.544306009201463,21.61615200149864,-4.557584496377633
5.858962328953098,21.376040599421707,-4.366549423280123
6.177931843315761,21.12862849905158,-4.168805449859395
6.501011559323828,20.87393839145883,-3.9644534617596214
6.827996620107328,20.611997681289743,-3.7535982526110168
7.1586803835756285,20.342838598881166,-3.5363484975329023
7.492854501106635,20.06649831237379,-3.3128167266358908
7.8303089962303005,19.78301903982591,-3.0831192985255775
8.170832343316405,19.49244816132684,-2.8473763738042415
8.514211546260455,19.194838331111008,-2.605711888574394
8.86023221716907,18.890247589671468,-2.358253527941276
9.208678655047137,18.57873947587384,-2.1051326995154405
9.559333924483198,18.260383139069653,-1.8464845069164149
9.911979934335918,17.935253451209825,-1.5824477232737486
10.266397516421009,17.60343111895977,-1.3131647647317841
10.622366504195824,17.265002795810993,-1.0387816639510739
10.979665811446736,16.92006119419633,-0.7594480436115028
11.338073510974922,16.568705197603286,-0.475317089915297
11.697366913282494,16.211039972687637,-0.1865455260893505
12.057322645258793,15.847177081387166,0.10670641411125459
12.417716728866353,15.477234593035028,0.4042750129013193
12.778324659826907,15.101337196474354,0.7059930949624622
13.138921486308945,14.71961631217092,1.0116900539397697
13.49928188761099,14.332210204327247,1.3211918789401516
13.859180252851033,13.939264092996972,1.634321181028593
14.218390759650774,13.540930266197243,1.950897219725487
14.576687452822043,13.137368192023608,2.270735929504479
14.933844323053094,12.728744630763252,2.593649946289684
15.28963538559502,12.315233747007845,2.9194486339515997
15.643834758947705,11.89701722176968,3.2479381108060856
15.996216743545219,11.474284364592243,3.578921276110105
16.34655590044416,11.047232225665958,3.9121978365599652
16.694627130007675,10.616065707941935,4.247564332788823
17.04020575059154,10.180997679244193,4.584814165861854
17.38306757723295,9.742249084385286,4.923737623776315
17.722989000333413,9.300049057277953,5.264121907956831
18.05974706434675,8.854635033051373,5.605751159752895
18.393119546465513,8.406252860161395,5.948406486936545
18.72288503530534,7.955156912508038,6.29186599019992
19.048823009593193,7.501610201546519,6.635904789651516
19.370713916852523,7.045884488401462,6.9802950513134014
19.68833925208945,6.588260395982125,7.324806013620087
20.001481636478943,6.129027521093768,7.669204013913582
20.30992489605113,5.668484546553223,8.013252514941978
20.613454140377357,5.206939353301628,8.356712131356385
20.911855841256724,4.744709132518857,8.699340656208147
21.20491791140101,4.282120497735683,9.040893087445834
21.492429783123256,3.8195095969500343,9.381121654412464
21.774182487020866,3.3572222247376757,9.719775844343854
22.049968730664304,2.895613934369372,10.056602428863567
22.31958297728157,2.4350501499205492,10.39134549048195
22.582821524445976,1.9759062783886847,10.723746449094033
22.83948258276051,1.5185678218045595,11.05354408847391
23.089366354546073,1.0634304893481712,11.380474582774905
23.332275112524698,0.6109003094590761,11.704271523024868
23.568013278508815,0.16139374195423528,12.024665943623841
23.79638750208629,-0.2846622098617573,12.341386348842871
24.01720673930491,-0.7268298870809886,12.654158739318273
24.230282331361977,-1.1646608630792699,12.962706638552032
24.435428083286624,-1.5976958314023832,13.266751119406063
24.63246034262953,-2.025464493652102,13.566010830602277
24.821198078146708,-2.447485447372209,13.860202023216953
25.001462958485362,-2.863266073936792,14.149038577180232
25.17307943087245,-3.272302426432965,14.432232027772766
25.335874799800294,-3.674079117550754,14.709491592122259
25.48967930570926,-4.068069207466955,14.980524195700678
25.634326203678583,-4.453734091732748,15.245034498822957
25.76965184211018,-4.830523389159261,15.50272492314205
25.89549574141516,-5.197874829704496,15.75329567814877
26.01170067269969,-5.555214142359013,15.996444787666501
26.118112736451266,-5.901954943032742,16.231868116349556
26.214581441225718,-6.2374986224405475,16.45925939618017
26.300959782333038,-6.561234233989616,16.678310252966508
26.37710432052232,-6.8725383816646755,16.888710232839326
26.442875260668515,-7.170775107915155,17.09014682874793
26.498136530460997,-7.455295781541203,17.28230550696001
26.542755859086228,-7.725438985579025,17.464869733557048
26.576604855914056,-7.980530405189178,17.63752100093141
26.599559089188105,-8.219882715540429,17.79993885428426
26.611498164706617,-8.442795469698844,17.951800918123904
26.612305804512843,-8.648554986511193,18.09278292276029
26.601869925576793,-8.836434238494043,18.222558730803467
26.58008271848813,-9.005692739716473,18.340800363662634
26.546840726132913,-9.155576433691898,18.447178028040735
26.50204492238946,-9.285317581257381,18.541360142433046
26.445600790808484,-9.394134648466128,18.62301336362405
26.377418403300553,-9.481232194469307,18.691802613183864
26.297412498822823,-9.545800759406724,18.747391103968294
26.205502562065575,-9.587016752288413,18.789440366611398
26.101612902135784,-9.604042338883268,18.817610276028955
25.98567273124796,-9.596025329607677,18.83155907790795
25.857616243406355,-9.562099067405747,18.830943415211532
25.71738269309104,-9.50138231564339,18.81541835467031
25.56491647394806,-9.412979145985823,18.7846374132839
25.400167197470964,-9.295978826292107,18.738252584813818
25.223089771689374,-9.149455708496966,18.67591436628548
25.03364447985483,-8.972469116497145,18.59727178448132
24.83179705912822,-8.76406323403868,18.50197242244165
24.617518779262,-8.52326699260417,18.389662445957565
24.390786521290792,-8.249093959296182,18.259986630072472
24.151582856214063,-7.940542224728155,18.112588385576128
23.899896123686048,-7.5965942909041715,17.947109785504818
23.635720510698647,-7.2162169591110015,17.763191591634477
23.359056130268854,-6.798361217803098,17.560473280984052
23.069909100124605,-6.341962130486458,17.338593072304757
22.76829162139107,-5.845938723606345,17.097187952584118
22.454222057276965,-5.309193874436382,16.83589370354046
22.127725011761285,-4.730614198959223,16.55434492812081
21.788831408278256,-4.10906993975906,16.25217507699561
21.437578568404078,-3.443414853901153,15.929016475060717
